ITEM_ID,ITEM_DESCR,EATWELL_CAT,WEIGHT_GR,YIELD_FACTOR,FOOD_DRINK,kcal_adj,portion_adj,Fruit_veg_nut_adj,Protein_adj,Fibre_aoac_adj,Sodium_adj,Sugar_adj,Satfat_adj,Kj_adj,Energy_p,Satfat_p,Sugar_p,Sodium_p,Fruit_veg_nut_p,Fibre_p,Protein_p,A_points,C_points,FSA_score,FSA_category,edible_mass,edible_portion,pp_100g_20131,pp_100g_20132,pp_100g_20133,pp_100g_20134,pp_100g_20141,pp_100g_20142,pp_100g_20143,pp_100g_20144,pp_100g_20151,pp_100g_20152,pp_100g_20153,pp_100g_20154,pp_100g_20161,pp_100g_20162,pp_100g_20163,pp_100g_20164,pp_100g_20171,pp_100g_20172,pp_100g_20173,pp_100g_20174,pp_100g_20181,pp_100g_20182,pp_100g_20183,pp_100g_20184,pp_100g_20191,pp_100g_20192,pp_100g_20193,pp_100g_20194,pp_100g_20201,pp_100g_20202,pp_100g_20203,pp_100g_20204,pp_100g_20211,pp_100g_20212,pp_100g_20213,pp_100g_20214,pp_100g_20221,pp_100g_20222,pp_100g_20223,pp_100g_20224,pp_100g_20231,pp_100kcal_20131,pp_100kcal_20132,pp_100kcal_20133,pp_100kcal_20134,pp_100kcal_20141,pp_100kcal_20142,pp_100kcal_20143,pp_100kcal_20144,pp_100kcal_20151,pp_100kcal_20152,pp_100kcal_20153,pp_100kcal_20154,pp_100kcal_20161,pp_100kcal_20162,pp_100kcal_20163,pp_100kcal_20164,pp_100kcal_20171,pp_100kcal_20172,pp_100kcal_20173,pp_100kcal_20174,pp_100kcal_20181,pp_100kcal_20182,pp_100kcal_20183,pp_100kcal_20184,pp_100kcal_20191,pp_100kcal_20192,pp_100kcal_20193,pp_100kcal_20194,pp_100kcal_20201,pp_100kcal_20202,pp_100kcal_20203,pp_100kcal_20204,pp_100kcal_20211,pp_100kcal_20212,pp_100kcal_20213,pp_100kcal_20214,pp_100kcal_20221,pp_100kcal_20222,pp_100kcal_20223,pp_100kcal_20224,pp_100kcal_20231,pp_portion_20131,pp_portion_20132,pp_portion_20133,pp_portion_20134,pp_portion_20141,pp_portion_20142,pp_portion_20143,pp_portion_20144,pp_portion_20151,pp_portion_20152,pp_portion_20153,pp_portion_20154,pp_portion_20161,pp_portion_20162,pp_portion_20163,pp_portion_20164,pp_portion_20171,pp_portion_20172,pp_portion_20173,pp_portion_20174,pp_portion_20181,pp_portion_20182,pp_portion_20183,pp_portion_20184,pp_portion_20191,pp_portion_20192,pp_portion_20193,pp_portion_20194,pp_portion_20201,pp_portion_20202,pp_portion_20203,pp_portion_20204,pp_portion_20211,pp_portion_20212,pp_portion_20213,pp_portion_20214,pp_portion_20221,pp_portion_20222,pp_portion_20223,pp_portion_20224,pp_portion_20231
211014,SAUSAGES-PORK-PER KG          ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.81,food,262.1455253,77.20660052,0,14.10264591,2.124124514,601.8054475,1.958599222,7.03707393,1096.816878,3,7,0,6,0,2,0,16,7,9,Less healthy,810,62.53734642,0.654320988,0.677777778,0.666666667,0.672839506,0.655555556,0.680246914,0.679012346,0.680246914,0.67654321,0.666666667,0.680246914,0.670987654,0.625925926,0.625925926,0.679012346,0.703703704,0.625925926,0.625925926,0.654320988,0.67037037,0.677777778,0.625925926,0.625925926,0.630864198,0.630864198,0.630864198,0.625925926,0.659259259,0.679012346,0.617283951,0.716666667,0.725925926,0.725925926,0.719753086,0.725925926,0.725925926,0.716666667,0.75308642,0.75308642,0.785802469,0.798765432,0.249602196,0.258550199,0.254311671,0.256666409,0.250073143,0.259492094,0.259021147,0.259492094,0.258079252,0.254311671,0.259492094,0.255959988,0.238770403,0.238770403,0.259021147,0.268440098,0.238770403,0.238770403,0.249602196,0.255724514,0.258550199,0.238770403,0.238770403,0.240654193,0.240654193,0.240654193,0.238770403,0.251485986,0.259021147,0.23547377,0.273385047,0.276917153,0.276917153,0.274562416,0.276917153,0.276917153,0.273385047,0.287277999,0.287277999,0.299758109,0.304703058,0.409194983,0.423864237,0.416915643,0.420775973,0.409967049,0.425408369,0.424636303,0.425408369,0.423092171,0.416915643,0.425408369,0.419617874,0.391437465,0.391437465,0.424636303,0.440077623,0.391437465,0.391437465,0.409194983,0.419231841,0.423864237,0.391437465,0.391437465,0.394525729,0.394525729,0.394525729,0.391437465,0.412283247,0.424636303,0.386033003,0.448184316,0.453974811,0.453974811,0.450114481,0.453974811,0.453974811,0.448184316,0.470960263,0.470960263,0.491420012,0.499526705
211019,FROZ CHICKEN NUGGETS 220-600G ,"Meat, fish, eggs, beans, other sources of non-dairy protein",410,0.85,food,179,80.38333333,0,11.2,4.2,676,2.7,1.62,748.936,2,1,0,7,0,4,5,10,9,1,More healthy,348.5,68.32583333,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.573888092,0.513629842,0.571018651,0.571018651,0.447632712,0.447632712,0.545193687,0.447632712,0.447632712,0.447632712,0.50215208,0.50215208,0.50215208,0.50215208,0.430416069,0.430416069,0.473457676,0.50215208,0.496413199,0.430416069,0.430416069,0.459110473,0.459110473,0.473457676,0.430416069,0.473457676,0.571018651,0.602582496,0.645624103,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.320607873,0.286944046,0.319004833,0.319004833,0.250074141,0.250074141,0.304577479,0.250074141,0.250074141,0.250074141,0.280531888,0.280531888,0.280531888,0.280531888,0.240455904,0.240455904,0.264501495,0.280531888,0.27732581,0.240455904,0.240455904,0.256486298,0.256486298,0.264501495,0.240455904,0.264501495,0.319004833,0.336638266,0.360683857,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.392113821,0.35094187,0.390153252,0.390153252,0.30584878,0.30584878,0.37250813,0.30584878,0.30584878,0.30584878,0.343099593,0.343099593,0.343099593,0.343099593,0.294085366,0.294085366,0.323493902,0.343099593,0.339178455,0.294085366,0.294085366,0.313691057,0.313691057,0.323493902,0.294085366,0.323493902,0.390153252,0.411719512,0.441128049
211023,COOKED HAM PREPACKED SLICED   ,"Meat, fish, eggs, beans, other sources of non-dairy protein",120,1,food,127,22,0,20.5,0.4,777,1,1.68,531.368,1,1,0,8,0,0,5,10,5,5,Less healthy,120,22,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.325,1.475,1.475,1.25,1.475,1.475,1.5,1.5,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.458333333,1.458333333,1.458333333,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.875,1.666666667,1.666666667,1.995833333,2.083333333,2.291666667,2.375,2.333333333,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.043307087,1.161417323,1.161417323,0.984251969,1.161417323,1.161417323,1.181102362,1.181102362,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.148293963,1.148293963,1.148293963,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.312335958,1.476377953,1.312335958,1.312335958,1.57152231,1.640419948,1.804461942,1.87007874,1.837270341,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.2915,0.3245,0.3245,0.275,0.3245,0.3245,0.33,0.33,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.320833333,0.320833333,0.320833333,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.366666667,0.4125,0.366666667,0.366666667,0.439083333,0.458333333,0.504166667,0.5225,0.513333333
211024,CONTINENTAL SLICED DELI MEAT  ,"Meat, fish, eggs, beans, other sources of non-dairy protein",120,1,food,328.6527778,27.7,0,20.52829861,0.322395833,1343.576389,0.9546875,9.979635417,1375.083222,4,9,0,10,0,0,0,23,5,18,Less healthy,120,27.7,1.416666667,1.416666667,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.491666667,1.666666667,1.579166667,1.666666667,1.666666667,1.958333333,1.666666667,2.083333333,1.666666667,1.666666667,1.666666667,1.666666667,1.666666667,1.575,1.458333333,1.575,1.583333333,1.583333333,1.583333333,1.666666667,1.666666667,1.666666667,1.666666667,1.75,1.75,1.75,1.75,1.8125,1.75,1.666666667,1.666666667,1.958333333,2.083333333,2.125,0.431052698,0.431052698,0.507120822,0.507120822,0.507120822,0.507120822,0.507120822,0.453873135,0.507120822,0.480496978,0.507120822,0.507120822,0.595866965,0.507120822,0.633901027,0.507120822,0.507120822,0.507120822,0.507120822,0.507120822,0.479229176,0.443730719,0.479229176,0.48176478,0.48176478,0.48176478,0.507120822,0.507120822,0.507120822,0.507120822,0.532476863,0.532476863,0.532476863,0.532476863,0.551493893,0.532476863,0.507120822,0.507120822,0.595866965,0.633901027,0.646579047,0.392416667,0.392416667,0.461666667,0.461666667,0.461666667,0.461666667,0.461666667,0.413191667,0.461666667,0.437429167,0.461666667,0.461666667,0.542458333,0.461666667,0.577083333,0.461666667,0.461666667,0.461666667,0.461666667,0.461666667,0.436275,0.403958333,0.436275,0.438583333,0.438583333,0.438583333,0.461666667,0.461666667,0.461666667,0.461666667,0.48475,0.48475,0.48475,0.48475,0.5020625,0.48475,0.461666667,0.461666667,0.542458333,0.577083333,0.588625
211101,FRESH WHITE FISH FILLETS KG   ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.8,food,89.96899225,71.8677643,0,21.43062016,0.145348837,124.4534884,0,0.119496124,376.4302636,1,0,0,1,0,0,5,2,5,-3,More healthy,800,57.49421144,1.62375,1.6875,1.7,1.705,1.705,1.705,1.75,1.7375,1.725,1.6875,1.6875,1.6875,1.7375,1.7375,1.68625,1.6875,1.6875,1.6875,1.75,1.95625,1.6875,1.725,1.75,1.875,1.875,1.875,1.99875,2.0575,2.08375,1.875,2.08375,2.04375,2.0625,2.08375,2.075,2.075,2.08375,2.08375,2.21375,2.29125,2.375,1.804788471,1.875646217,1.889539893,1.895097363,1.895097363,1.895097363,1.945114596,1.93122092,1.917327245,1.875646217,1.875646217,1.875646217,1.93122092,1.93122092,1.87425685,1.875646217,1.875646217,1.875646217,1.945114596,2.174360245,1.875646217,1.917327245,1.945114596,2.084051353,2.084051353,2.084051353,2.221598742,2.286899018,2.316075737,2.084051353,2.316075737,2.271615974,2.292456488,2.316075737,2.306350164,2.306350164,2.316075737,2.316075737,2.460569964,2.546710753,2.63979838,0.933562258,0.970214818,0.977401594,0.980276305,0.980276305,0.980276305,1.0061487,0.998961924,0.991775147,0.970214818,0.970214818,0.970214818,0.998961924,0.998961924,0.96949614,0.970214818,0.970214818,0.970214818,1.0061487,1.124730511,0.970214818,0.991775147,1.0061487,1.078016464,1.078016464,1.078016464,1.149165551,1.1829434,1.198035631,1.078016464,1.198035631,1.175037946,1.185818111,1.198035631,1.193004887,1.193004887,1.198035631,1.198035631,1.272778106,1.31733612,1.365487522
211105,FRESH FISH-SALMON FILLETS-KG  ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,0.81,food,242.8344227,95.64614089,0,24.42570806,0.412854031,48.82570806,0,2.948431373,1016.019224,3,2,0,0,0,0,5,5,5,0,More healthy,810,77.47337412,1.809876543,1.964197531,1.975308642,2.092592593,2.160493827,2.160493827,2.245679012,2.245679012,2.245679012,1.851851852,1.92962963,1.850617284,1.851851852,1.677777778,1.677777778,1.84691358,2.174074074,2.218518519,2.239506173,2.239506173,2.207407407,2.19691358,2.207407407,2.174074074,2.174074074,2.174074074,2.037037037,2.05308642,2.037037037,1.828395062,1.94691358,1.671604938,1.671604938,1.741975309,1.828395062,1.851851852,1.92962963,2.018518519,2.058024691,2.244444444,2.302469136,0.745313009,0.808862891,0.813438482,0.861736392,0.88969834,0.88969834,0.924777874,0.924777874,0.924777874,0.762598577,0.794627717,0.762090178,0.762598577,0.690914311,0.690914311,0.760564981,0.895290729,0.913593095,0.922235879,0.922235879,0.909017504,0.904696112,0.909017504,0.895290729,0.895290729,0.895290729,0.838858435,0.845467622,0.838858435,0.752938995,0.801745304,0.688372316,0.688372316,0.717351062,0.752938995,0.762598577,0.794627717,0.831232449,0.847501219,0.924269475,0.948164231,1.402172425,1.521730101,1.530338254,1.621202088,1.673807466,1.673807466,1.739803303,1.739803303,1.739803303,1.434692113,1.494949182,1.433735652,1.434692113,1.299831055,1.299831055,1.430866268,1.684328541,1.718761152,1.735020996,1.735020996,1.710152999,1.702023077,1.710152999,1.684328541,1.684328541,1.684328541,1.578161325,1.590595323,1.578161325,1.416519347,1.508339642,1.295048748,1.295048748,1.349567048,1.416519347,1.434692113,1.494949182,1.563814403,1.594421169,1.738846841,1.783800528
211106,FROZEN PRAWNS PER KG          ,"Meat, fish, eggs, beans, other sources of non-dairy protein",1000,1,food,69,37.98025333,0,15.8,0,616,0,0.12,288.696,0,0,0,6,0,0,5,6,5,1,More healthy,1000,37.98025333,1.316,1.323,1.323,1.248,1.351,1.248,1.286,1.286,1.333,1.334,1.334,1.334,1.334,1.437,1.459,1.347,1.417,1.334,1.32,1.324,1.32,1.334,1.334,1.334,1.334,1.334,1.56,1.56,1.517,1.528,1.56,1.472,1.472,1.667,1.536,1.667,1.528,1.6,1.833,1.79,1.76,1.907246377,1.917391304,1.917391304,1.808695652,1.957971014,1.808695652,1.863768116,1.863768116,1.931884058,1.933333333,1.933333333,1.933333333,1.933333333,2.082608696,2.114492754,1.952173913,2.053623188,1.933333333,1.913043478,1.91884058,1.913043478,1.933333333,1.933333333,1.933333333,1.933333333,1.933333333,2.260869565,2.260869565,2.198550725,2.214492754,2.260869565,2.133333333,2.133333333,2.415942029,2.226086957,2.415942029,2.214492754,2.31884058,2.656521739,2.594202899,2.550724638,0.499820134,0.502478752,0.502478752,0.473993562,0.513113223,0.473993562,0.488426058,0.488426058,0.506276777,0.506656579,0.506656579,0.506656579,0.506656579,0.54577624,0.554131896,0.511594012,0.53818019,0.506656579,0.501339344,0.502858554,0.501339344,0.506656579,0.506656579,0.506656579,0.506656579,0.506656579,0.592491952,0.592491952,0.576160443,0.580338271,0.592491952,0.559069329,0.559069329,0.633130823,0.583376691,0.633130823,0.580338271,0.607684053,0.696178044,0.679846535,0.668452459
211207,"CANNED FISH, TUNA, 130G-200G  ","Meat, fish, eggs, beans, other sources of non-dairy protein",165,0.79,food,115.8138196,55.92322457,0,24.9681382,0,303.2207294,0,0.365412668,484.5650211,1,0,0,3,0,0,5,4,5,-1,More healthy,130.35,44.17934741,1.066359801,0.997314921,1.035673188,1.066359801,1.066359801,1.066359801,1.066359801,0.974299962,0.958956655,0.958956655,0.958956655,0.958956655,0.958956655,0.958956655,0.958956655,0.920598389,0.939777522,0.920598389,0.920598389,0.958956655,0.958956655,0.882240123,0.939777522,0.882240123,0.882240123,0.882240123,0.843881857,0.843881857,0.882240123,0.843881857,0.843881857,0.786344457,0.675105485,0.690448792,0.690448792,0.690448792,0.698120445,0.767165324,0.767165324,0.80552359,0.843881857,0.920753503,0.86113637,0.894256999,0.920753503,0.920753503,0.920753503,0.920753503,0.841263992,0.82801574,0.82801574,0.82801574,0.82801574,0.82801574,0.82801574,0.82801574,0.79489511,0.811455425,0.79489511,0.79489511,0.82801574,0.82801574,0.761774481,0.811455425,0.761774481,0.761774481,0.761774481,0.728653851,0.728653851,0.761774481,0.728653851,0.728653851,0.678972907,0.582923081,0.596171333,0.596171333,0.596171333,0.602795459,0.662412592,0.662412592,0.695533222,0.728653851,0.471110801,0.440607224,0.457553656,0.471110801,0.471110801,0.471110801,0.471110801,0.430439365,0.423660792,0.423660792,0.423660792,0.423660792,0.423660792,0.423660792,0.423660792,0.40671436,0.415187576,0.40671436,0.40671436,0.423660792,0.423660792,0.389767929,0.415187576,0.389767929,0.389767929,0.389767929,0.372821497,0.372821497,0.389767929,0.372821497,0.372821497,0.34740185,0.298257198,0.30503577,0.30503577,0.30503577,0.308425057,0.338928634,0.338928634,0.355875065,0.372821497
211210,FROZEN FISH FINGERS 8-12 PK   ,"Meat, fish, eggs, beans, other sources of non-dairy protein",280,0.87,food,213,80.35166667,0,13.9,1,401,1.3,1.23,891.192,2,1,0,4,0,1,5,7,6,1,More healthy,243.6,69.90595,0.857963875,0.853858785,0.981116585,0.857963875,0.857963875,1.026272578,0.821018062,0.821018062,0.821018062,0.92364532,0.821018062,0.911330049,0.821018062,0.821018062,0.821018062,0.821018062,0.779967159,0.759441708,0.779967159,0.821018062,0.821018062,0.821018062,0.821018062,0.821018062,0.821018062,0.821018062,1.026272578,1.026272578,1.026272578,1.231527094,1.026272578,1.026272578,1.026272578,1.026272578,1.026272578,1.026272578,1.026272578,1.026272578,1.169950739,1.231527094,1.231527094,0.402799941,0.400872669,0.460618115,0.402799941,0.402799941,0.481818112,0.385454489,0.385454489,0.385454489,0.433636301,0.385454489,0.427854483,0.385454489,0.385454489,0.385454489,0.385454489,0.366181765,0.356545403,0.366181765,0.385454489,0.385454489,0.385454489,0.385454489,0.385454489,0.385454489,0.385454489,0.481818112,0.481818112,0.481818112,0.578181734,0.481818112,0.481818112,0.481818112,0.481818112,0.481818112,0.481818112,0.481818112,0.481818112,0.549272647,0.578181734,0.578181734,0.599767798,0.596898095,0.685858869,0.599767798,0.599767798,0.717425595,0.573940476,0.573940476,0.573940476,0.645683036,0.573940476,0.637073929,0.573940476,0.573940476,0.573940476,0.573940476,0.545243452,0.53089494,0.545243452,0.573940476,0.573940476,0.573940476,0.573940476,0.573940476,0.573940476,0.573940476,0.717425595,0.717425595,0.717425595,0.860910714,0.717425595,0.717425595,0.717425595,0.717425595,0.717425595,0.717425595,0.717425595,0.717425595,0.817865179,0.860910714,0.860910714
211211,FROZEN BREAD/BAT FISH 400-550G,"Meat, fish, eggs, beans, other sources of non-dairy protein",475,0.87,food,216.0507246,95.89565217,0,10.88695652,1.594202899,391.9710145,1.323913043,1.37557971,903.9562319,2,1,0,4,0,1,5,7,6,1,More healthy,413.25,83.42921739,0.742891712,0.941318814,0.725952813,0.725952813,0.725952813,0.846944949,0.725952813,0.725952813,0.725952813,0.725952813,0.725952813,0.846944949,0.725952813,0.725952813,0.725952813,0.725952813,0.967937084,0.725952813,0.846944949,0.747731397,0.747731397,0.967937084,0.868723533,0.871143376,0.871143376,0.871143376,0.846944949,0.871143376,0.846944949,1.08892922,0.846944949,0.846944949,0.846944949,0.846944949,0.846944949,0.846944949,0.91954023,0.967937084,0.967937084,1.209921355,1.209921355,0.3438506,0.435693431,0.336010358,0.336010358,0.336010358,0.392012084,0.336010358,0.336010358,0.336010358,0.336010358,0.336010358,0.392012084,0.336010358,0.336010358,0.336010358,0.336010358,0.448013811,0.336010358,0.392012084,0.346090669,0.346090669,0.448013811,0.402092395,0.403212429,0.403212429,0.403212429,0.392012084,0.403212429,0.392012084,0.504015537,0.392012084,0.392012084,0.392012084,0.392012084,0.392012084,0.392012084,0.42561312,0.448013811,0.448013811,0.560017263,0.560017263,0.619788741,0.78533492,0.605656751,0.605656751,0.605656751,0.706599542,0.605656751,0.605656751,0.605656751,0.605656751,0.605656751,0.706599542,0.605656751,0.605656751,0.605656751,0.605656751,0.807542334,0.605656751,0.706599542,0.623826453,0.623826453,0.807542334,0.724769245,0.726788101,0.726788101,0.726788101,0.706599542,0.726788101,0.706599542,0.908485126,0.706599542,0.706599542,0.706599542,0.706599542,0.706599542,0.706599542,0.767165217,0.807542334,0.807542334,1.009427918,1.009427918
211305,SPREADABLE BUTTER             ,Milk and dairy foods,500,1,food,714.0124652,9.56148553,0,0.537307523,0,478.358117,0.613946326,45.64268514,2987.428154,8,10,0,5,0,0,0,23,0,23,Less healthy,500,9.56148553,0.596,0.58,0.596,0.596,0.64,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.63,0.58,0.58,0.6,0.58,0.6,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6,0.65,0.65,0.65,0.7,0.7,0.75,0.8,0.85,0.82,0.083471932,0.081231075,0.083471932,0.083471932,0.089634289,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.088233754,0.081231075,0.081231075,0.084032146,0.081231075,0.084032146,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.091034825,0.084032146,0.091034825,0.091034825,0.091034825,0.098037504,0.098037504,0.105040183,0.112042862,0.119045541,0.114843933,0.056986454,0.055456616,0.056986454,0.056986454,0.061193507,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.060237359,0.055456616,0.055456616,0.057368913,0.055456616,0.057368913,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.062149656,0.057368913,0.062149656,0.062149656,0.062149656,0.066930399,0.066930399,0.071711141,0.076491884,0.081272627,0.078404181
211306,BUTTER 250G SPEC COO          ,Food & drinks high in fat and/or sugar,250,1,food,714.0124652,9.56148553,0,0.537307523,0,478.358117,0.613946326,45.64268514,2987.428154,8,10,0,5,0,0,0,23,0,23,Less healthy,250,9.56148553,0.62,0.6,0.62,0.632,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.52,0.6,0.52,0.6,0.6,0.6,0.66,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.68,0.68,0.68,0.7,0.7,0.74,0.78,0.9,0.92,0.98,0.086833218,0.084032146,0.086833218,0.088513861,0.089634289,0.089634289,0.089634289,0.089634289,0.089634289,0.089634289,0.089634289,0.089634289,0.07282786,0.084032146,0.07282786,0.084032146,0.084032146,0.084032146,0.092435361,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.100838576,0.095236433,0.095236433,0.095236433,0.098037504,0.098037504,0.103639647,0.10924179,0.12604822,0.128849291,0.137252506,0.05928121,0.057368913,0.05928121,0.060428589,0.061193507,0.061193507,0.061193507,0.061193507,0.061193507,0.061193507,0.061193507,0.061193507,0.049719725,0.057368913,0.049719725,0.057368913,0.057368913,0.057368913,0.063105804,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.068842696,0.065018102,0.065018102,0.065018102,0.066930399,0.066930399,0.070754993,0.074579587,0.08605337,0.087965667,0.093702558
211408,OLIVE OIL - 500ML - 1 LITRE   ,Food & drinks high in fat and/or sugar,750,1,food,899,2.524402117,0,0,0,0,0,14.3,3761.416,10,10,0,0,0,0,0,20,0,20,Less healthy,750,2.524402117,0.398666667,0.465333333,0.48,0.48,0.4,0.453333333,0.44,0.433333333,0.4,0.466666667,0.46,0.466666667,0.46,0.46,0.46,0.466666667,0.493333333,0.493333333,0.48,0.5,0.526666667,0.466666667,0.466666667,0.466666667,0.466666667,0.466666667,0.453333333,0.453333333,0.453333333,0.5,0.5,0.453333333,0.453333333,0.453333333,0.453333333,0.453333333,0.453333333,0.506666667,0.6,0.572,0.686666667,0.044345569,0.051761216,0.053392659,0.053392659,0.044493882,0.0504264,0.04894327,0.048201706,0.044493882,0.051909529,0.051167964,0.051909529,0.051167964,0.051167964,0.051167964,0.051909529,0.054875788,0.054875788,0.053392659,0.055617353,0.058583611,0.051909529,0.051909529,0.051909529,0.051909529,0.051909529,0.0504264,0.0504264,0.0504264,0.055617353,0.055617353,0.0504264,0.0504264,0.0504264,0.0504264,0.0504264,0.0504264,0.056358917,0.066740823,0.063626251,0.076381164,0.01006395,0.011746885,0.01211713,0.01211713,0.010097608,0.011443956,0.011107369,0.010939076,0.010097608,0.011780543,0.01161225,0.011780543,0.01161225,0.01161225,0.01161225,0.011780543,0.012453717,0.012453717,0.01211713,0.012622011,0.013295184,0.011780543,0.011780543,0.011780543,0.011780543,0.011780543,0.011443956,0.011443956,0.011443956,0.012622011,0.012622011,0.011443956,0.011443956,0.011443956,0.011443956,0.011443956,0.011443956,0.012790304,0.015146413,0.01443958,0.017334228
211501,CHEDDAR-HOME PRODUCED PER KG  ,Milk and dairy foods,1000,1,food,414.3679525,29.75272008,0,25.35548961,0,701.4836795,0.1,21.62362018,1733.715513,5,10,0,7,0,0,0,22,5,17,Less healthy,1000,29.75272008,0.8,0.792,0.8,0.811,0.833,0.833,0.833,0.833,0.833,0.833,0.833,0.796,0.796,0.796,0.741,0.7155,0.778,0.729,0.722,0.741,0.741,0.741,0.7455,0.715,0.715,0.715,0.7145,0.705,0.705,0.7,0.7,0.682,0.625,0.625,0.571,0.563,0.571,0.657,0.714,0.8,0.85,0.193065124,0.191134472,0.193065124,0.195719769,0.20102906,0.20102906,0.20102906,0.20102906,0.20102906,0.20102906,0.20102906,0.192099798,0.192099798,0.192099798,0.178826571,0.17267262,0.187755833,0.175930594,0.174241274,0.178826571,0.178826571,0.178826571,0.179912562,0.172551954,0.172551954,0.172551954,0.172431289,0.17013864,0.17013864,0.168931983,0.168931983,0.164588018,0.150832128,0.150832128,0.137800232,0.135869581,0.137800232,0.158554733,0.172310623,0.193065124,0.205131694,0.238021761,0.235641543,0.238021761,0.24129456,0.247840158,0.247840158,0.247840158,0.247840158,0.247840158,0.247840158,0.247840158,0.236831652,0.236831652,0.236831652,0.220467656,0.212880712,0.231476162,0.216897329,0.214814639,0.220467656,0.220467656,0.220467656,0.221806528,0.212731949,0.212731949,0.212731949,0.212583185,0.209756677,0.209756677,0.208269041,0.208269041,0.202913551,0.1859545,0.1859545,0.169888032,0.167507814,0.169888032,0.195475371,0.212434421,0.238021761,0.252898121
211506,"CHEESE SPREAD, 125g-200g TUB  ",Milk and dairy foods,162.5,1,food,157.45,16.42754167,0,15.6875,0.06,743.9,7.13,5.00375,658.7708,1,5,1,8,0,0,0,15,5,10,Less healthy,162.5,16.42754167,0.769230769,0.769230769,0.910769231,0.910769231,0.910769231,0.923076923,0.910769231,0.923076923,0.830769231,0.910769231,0.892307692,0.910769231,0.904615385,0.910769231,0.907692308,0.910769231,0.92,0.830769231,0.886153846,0.923076923,0.923076923,0.923076923,0.923076923,0.892307692,0.892307692,0.892307692,0.615384615,0.738461538,0.910769231,0.923076923,0.910769231,0.923076923,0.910769231,0.923076923,0.830769231,0.892307692,0.861538462,0.923076923,0.923076923,1.015384615,1.015384615,0.488555585,0.488555585,0.578449813,0.578449813,0.578449813,0.586266702,0.578449813,0.586266702,0.527640032,0.578449813,0.566724479,0.578449813,0.574541368,0.578449813,0.576495591,0.578449813,0.58431248,0.527640032,0.562816034,0.586266702,0.586266702,0.586266702,0.586266702,0.566724479,0.566724479,0.566724479,0.390844468,0.469013362,0.578449813,0.586266702,0.578449813,0.586266702,0.578449813,0.586266702,0.527640032,0.566724479,0.547182256,0.586266702,0.586266702,0.644893373,0.644893373,0.126365705,0.126365705,0.149616995,0.149616995,0.149616995,0.151638846,0.149616995,0.151638846,0.136474962,0.149616995,0.146584218,0.149616995,0.148606069,0.149616995,0.149111532,0.149616995,0.151133383,0.136474962,0.145573292,0.151638846,0.151638846,0.151638846,0.151638846,0.146584218,0.146584218,0.146584218,0.101092564,0.121311077,0.149616995,0.151638846,0.149616995,0.151638846,0.149616995,0.151638846,0.136474962,0.146584218,0.14152959,0.151638846,0.151638846,0.166802731,0.166802731
